Year,m,d,Time,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s),area
2017,12,1,1,8.0,1013.7,98.0,0.0,0.0,1.0,0.8,6680.0,47.0,6.7,4.5,1
2017,12,1,2,8.0,1012.9,100.0,0.2,0.0,0.8,0.7,4600.0,50.0,6.5,5.0,1
2017,12,1,3,8.0,1012.0,99.0,0.0,0.0,0.8,0.7,12530.0,53.0,9.2,6.3,1
2017,12,1,4,8.0,1011.3,98.0,0.5,0.0,0.7,0.4,7040.0,50.0,8.9,6.2,1
2017,12,1,5,8.0,1010.8,97.0,0.0,0.0,0.5,0.0,7980.0,52.0,9.3,6.9,1
2017,12,1,6,8.0,1010.3,98.0,0.5,0.0,0.0,-0.3,1990.0,48.0,7.9,5.9,1
2017,12,1,7,8.0,1009.0,99.0,0.5,0.0,0.0,-0.2,2140.0,39.0,9.6,6.8,1
2017,12,1,8,8.0,1008.1,99.0,0.8,2.0,-0.2,-0.4,2210.0,47.0,9.9,7.0,1
2017,12,1,9,8.0,1007.3,99.0,0.8,3.0,-0.1,-0.2,2000.0,40.0,9.4,6.8,1
2017,12,1,10,8.0,1006.5,99.0,1.0,5.0,-0.1,-0.2,1340.0,46.0,10.3,7.4,1
2017,12,1,11,8.0,1005.7,99.0,0.4,5.0,-0.2,-0.3,1410.0,43.0,10.7,7.2,1
2017,12,1,12,8.0,1004.9,100.0,1.4,7.0,-0.2,-0.2,1250.0,41.0,10.1,6.8,1
2017,12,1,13,8.0,1004.6,100.0,0.5,8.0,-0.2,-0.2,1800.0,40.0,8.6,6.2,1
2017,12,1,14,8.0,1004.4,100.0,0.2,9.0,-0.3,-0.3,5300.0,41.0,7.6,5.7,1
2017,12,1,15,8.0,1004.1,100.0,0.4,9.0,-0.3,-0.3,7140.0,32.0,9.6,5.8,1
2017,12,1,16,8.0,1004.2,100.0,0.0,10.0,-0.2,-0.2,14850.0,29.0,7.6,5.5,1
2017,12,1,17,8.0,1004.1,100.0,0.0,9.0,-0.2,-0.2,16620.0,31.0,6.2,4.8,1
2017,12,1,18,8.0,1004.1,100.0,0.0,9.0,-0.1,-0.1,1950.0,24.0,6.9,5.1,1
2017,12,1,19,8.0,1004.2,100.0,0.8,9.0,0.0,0.0,2000.0,15.0,6.6,4.7,1
2017,12,1,20,8.0,1004.4,100.0,0.0,8.0,0.0,0.0,9560.0,9.0,6.3,4.7,1
2017,12,1,21,8.0,1004.6,100.0,0.0,8.0,-0.2,-0.2,11670.0,8.0,6.6,4.4,1
2017,12,1,22,8.0,1004.9,100.0,0.0,8.0,-0.3,-0.3,35310.0,358.0,6.4,4.5,1
2017,12,1,23,8.0,1005.0,99.0,0.0,8.0,-0.4,-0.5,50000.0,353.0,6.0,4.3,1
2017,12,2,0,8.0,1005.4,98.0,0.0,8.0,-0.5,-0.7,44800.0,343.0,4.5,3.5,1
2017,12,2,1,8.0,1005.9,98.0,0.4,8.0,-0.7,-0.9,4260.0,325.0,6.1,4.8,1
2017,12,2,2,7.0,1006.5,98.0,0.0,9.0,-0.9,-1.1,7060.0,316.0,5.6,3.9,1
2017,12,2,3,8.0,1007.2,96.0,0.0,6.0,-1.1,-1.6,8850.0,316.0,5.3,4.1,1
2017,12,2,4,8.0,1007.7,99.0,0.0,6.0,-1.2,-1.3,50000.0,292.0,5.2,3.7,1
2017,12,2,5,8.0,1008.2,97.0,0.0,7.0,-1.0,-1.4,19480.0,294.0,6.5,4.5,1
2017,12,2,6,8.0,1009.0,91.0,0.0,7.0,-0.7,-2.0,23910.0,310.0,7.9,6.0,1
2017,12,2,7,8.0,1009.9,91.0,0.0,7.0,-1.3,-2.6,46250.0,294.0,8.2,5.6,1
2017,12,2,8,7.0,1010.4,90.0,0.0,8.0,-1.7,-3.1,50000.0,287.0,3.9,2.8,1
2017,12,2,9,8.0,1011.2,95.0,0.0,8.0,-1.4,-2.1,50000.0,235.0,5.1,3.8,1
2017,12,2,10,7.0,1011.5,93.0,0.0,8.0,-0.6,-1.6,47460.0,227.0,5.3,4.1,1
2017,12,2,11,7.0,1011.4,95.0,0.0,8.0,-0.3,-1.0,50000.0,219.0,4.9,3.9,1
2017,12,2,12,6.0,1011.2,95.0,0.0,8.0,0.3,-0.4,50000.0,230.0,6.8,4.8,1
2017,12,2,13,7.0,1011.2,92.0,0.0,8.0,0.7,-0.5,50000.0,235.0,7.6,5.4,1
2017,12,2,14,8.0,1011.0,93.0,0.0,8.0,0.6,-0.4,50000.0,219.0,7.5,4.8,1
2017,12,2,15,8.0,1011.0,90.0,0.0,8.0,1.3,-0.2,50000.0,228.0,7.9,6.0,1
2017,12,2,16,8.0,1011.2,90.0,0.0,8.0,1.2,-0.2,50000.0,240.0,6.6,4.3,1
2017,12,2,17,7.0,1011.1,91.0,0.0,8.0,1.4,0.1,50000.0,236.0,8.0,6.0,1
2017,12,2,18,8.0,1011.3,91.0,0.0,8.0,1.9,0.5,50000.0,237.0,7.1,5.2,1
2017,12,2,19,8.0,1011.1,91.0,0.0,8.0,2.1,0.8,50000.0,235.0,6.5,4.8,1
2017,12,2,20,7.0,1011.0,90.0,0.0,8.0,2.5,1.0,50000.0,230.0,8.7,6.0,1
2017,12,2,21,7.0,1010.8,88.0,0.0,8.0,3.0,1.1,50000.0,230.0,8.8,6.6,1
2017,12,2,22,7.0,1010.5,86.0,0.0,8.0,3.1,1.0,50000.0,229.0,8.4,6.1,1
2017,12,2,23,7.0,1009.9,85.0,0.0,7.0,3.1,0.8,50000.0,224.0,8.5,5.9,1
2017,12,3,0,7.0,1009.4,83.0,0.0,7.0,3.6,1.0,50000.0,221.0,8.3,6.2,1
2017,12,3,1,7.0,1008.8,84.0,0.0,6.0,3.8,1.3,50000.0,219.0,8.8,6.1,1
2017,12,3,2,8.0,1007.9,93.0,0.0,6.0,3.9,2.8,14540.0,210.0,10.0,7.5,1
2017,12,3,3,8.0,1007.2,99.0,0.5,4.0,3.7,3.6,4340.0,210.0,9.6,7.3,1
2017,12,3,4,8.0,1006.4,99.0,0.5,4.0,4.6,4.4,5790.0,222.0,13.6,7.5,1
2017,12,3,5,8.0,1006.0,97.0,0.0,2.0,4.7,4.2,3780.0,225.0,12.0,7.5,1
2017,12,3,6,8.0,1005.3,97.0,1.7,0.0,4.9,4.4,8310.0,219.0,11.6,8.6,1
2017,12,3,7,8.0,1005.0,96.0,0.0,0.0,4.9,4.3,22740.0,223.0,12.5,8.5,1
2017,12,3,8,8.0,1004.8,94.0,0.5,0.0,4.9,4.1,12770.0,221.0,14.2,10.7,1
2017,12,3,9,8.0,1004.5,95.0,0.0,0.0,4.8,4.0,9710.0,218.0,12.6,9.5,1
2017,12,3,10,8.0,1003.8,95.0,0.3,0.0,4.6,3.9,6430.0,215.0,16.1,10.4,1
2017,12,3,11,8.0,1003.2,96.0,0.0,0.0,4.5,3.9,4920.0,212.0,14.0,10.5,1
2017,12,3,12,8.0,1002.5,96.0,0.6,0.0,4.4,3.8,11910.0,212.0,14.0,10.4,1
2017,12,3,13,8.0,1002.0,96.0,0.8,0.0,4.4,3.8,17800.0,216.0,15.2,9.4,1
2017,12,3,14,8.0,1001.5,97.0,0.8,0.0,4.4,3.9,10620.0,210.0,11.4,8.0,1
2017,12,3,15,8.0,1001.3,98.0,1.1,0.0,4.5,4.1,5530.0,218.0,9.0,6.3,1
2017,12,3,16,8.0,1000.9,98.0,0.4,0.0,4.4,4.0,9890.0,209.0,7.8,5.6,1
2017,12,3,17,8.0,1000.5,96.0,0.4,0.0,4.4,3.8,11350.0,224.0,8.8,6.4,1
2017,12,3,18,8.0,1000.6,98.0,0.3,0.0,4.4,4.1,17810.0,221.0,8.2,5.7,1
2017,12,3,19,8.0,1000.6,99.0,0.0,0.0,4.5,4.4,50000.0,229.0,6.3,4.4,1
2017,12,3,20,8.0,1001.2,97.0,0.2,0.0,3.4,3.0,6320.0,305.0,7.6,5.5,1
2017,12,3,21,7.0,1001.7,99.0,0.0,0.0,2.8,2.7,40570.0,291.0,4.9,4.2,1
2017,12,3,22,6.0,1002.2,97.0,0.0,0.0,2.4,1.9,50000.0,262.0,4.8,3.0,1
2017,12,3,23,8.0,1002.8,94.0,0.0,0.0,2.1,1.2,50000.0,284.0,6.7,4.7,1
2017,12,4,0,2.0,1002.8,97.0,0.0,0.0,0.5,0.1,50000.0,259.0,3.4,3.1,1
2017,12,4,1,7.0,1003.0,98.0,0.0,0.0,0.7,0.4,50000.0,249.0,3.3,2.3,1
2017,12,4,2,8.0,1003.2,96.0,0.0,0.0,0.8,0.3,50000.0,231.0,2.2,1.7,1
2017,12,4,3,8.0,1003.4,98.0,0.0,0.0,0.8,0.5,50000.0,254.0,3.1,2.1,1
2017,12,4,4,8.0,1003.5,95.0,0.0,0.0,1.0,0.3,50000.0,287.0,3.2,2.2,1
2017,12,4,5,8.0,1003.8,94.0,0.0,0.0,0.9,0.1,50000.0,236.0,2.4,2.2,1
2017,12,4,6,8.0,1004.0,92.0,0.0,0.0,1.0,-0.1,50000.0,249.0,3.3,2.5,1
2017,12,4,7,8.0,1004.3,95.0,0.0,0.0,0.8,0.1,50000.0,277.0,4.1,3.1,1
2017,12,4,8,8.0,1004.3,95.0,0.0,0.0,0.8,0.2,50000.0,305.0,5.6,3.9,1
2017,12,4,9,3.0,1004.6,94.0,0.0,0.0,0.7,-0.2,50000.0,315.0,3.7,2.8,1
2017,12,4,10,6.0,1004.7,93.0,0.0,0.0,0.8,-0.2,50000.0,313.0,4.8,3.0,1
2017,12,4,11,8.0,1005.0,90.0,0.0,0.0,0.9,-0.6,19090.0,339.0,6.7,4.7,1
2017,12,4,12,7.0,1005.2,94.0,0.0,0.0,0.3,-0.6,14520.0,352.0,5.5,3.8,1
2017,12,4,13,8.0,1005.4,90.0,0.0,0.0,0.2,-1.2,50000.0,356.0,6.7,4.0,1
2017,12,4,14,7.0,1005.9,87.0,0.0,0.0,-0.1,-2.0,50000.0,357.0,6.2,4.8,1
2017,12,4,15,8.0,1006.3,87.0,0.0,0.0,-0.2,-2.0,50000.0,338.0,4.7,3.5,1
2017,12,4,16,8.0,1006.5,89.0,0.0,0.0,-0.3,-1.8,31760.0,325.0,5.9,4.1,1
2017,12,4,17,8.0,1007.1,93.0,0.0,0.0,-0.5,-1.4,3330.0,356.0,5.6,3.4,1
2017,12,4,18,8.0,1007.2,88.0,0.0,0.0,-0.6,-2.3,50000.0,344.0,7.1,5.1,1
2017,12,4,19,8.0,1007.5,95.0,0.0,0.0,-1.0,-1.6,7860.0,344.0,6.2,4.6,1
2017,12,4,20,8.0,1007.5,85.0,0.0,0.0,-0.6,-2.8,50000.0,330.0,6.5,4.4,1
2017,12,4,21,8.0,1007.6,83.0,0.0,0.0,-0.6,-3.0,50000.0,328.0,6.4,4.6,1
2017,12,4,22,7.0,1008.1,82.0,0.0,0.0,-0.8,-3.5,50000.0,317.0,6.2,4.1,1
2017,12,4,23,8.0,1007.8,88.0,0.0,0.0,-1.3,-3.1,50000.0,297.0,4.7,3.8,1
2017,12,5,0,7.0,1007.8,90.0,0.0,0.0,-1.5,-2.9,50000.0,279.0,5.0,3.8,1
2017,12,5,1,3.0,1007.5,93.0,0.0,0.0,-2.1,-3.1,50000.0,267.0,4.0,3.4,1
2017,12,5,2,0.0,1007.3,97.0,0.0,0.0,-2.7,-3.2,50000.0,262.0,4.6,3.1,1
2017,12,5,3,7.0,1007.0,96.0,0.0,0.0,-1.7,-2.2,50000.0,274.0,4.3,3.4,1
2017,12,5,4,8.0,1006.9,95.0,0.0,0.0,-1.0,-1.7,50000.0,279.0,5.2,4.3,1
2017,12,5,5,7.0,1006.7,94.0,0.0,0.0,-0.9,-1.7,50000.0,281.0,4.4,3.5,1
2017,12,5,6,7.0,1006.5,93.0,0.0,0.0,-0.7,-1.7,50000.0,263.0,4.1,3.1,1
2017,12,5,7,7.0,1006.6,93.0,0.0,0.0,-0.7,-1.8,50000.0,258.0,3.4,2.5,1
2017,12,5,8,7.0,1006.7,94.0,0.0,0.0,-0.8,-1.6,50000.0,268.0,5.1,3.2,1
2017,12,5,9,7.0,1006.5,91.0,0.0,0.0,-0.4,-1.7,50000.0,263.0,4.9,3.6,1
2017,12,5,10,4.0,1006.1,90.0,0.0,0.0,-0.3,-1.7,50000.0,264.0,4.4,3.3,1
2017,12,5,11,2.0,1005.3,91.0,0.0,0.0,-0.5,-1.7,50000.0,251.0,3.5,2.3,1
2017,12,5,12,7.0,1004.7,93.0,0.0,0.0,-0.5,-1.6,50000.0,246.0,3.7,2.5,1
2017,12,5,13,8.0,1004.2,92.0,0.0,0.0,-0.4,-1.5,50000.0,251.0,2.8,2.0,1
2017,12,5,14,8.0,1003.6,92.0,0.0,0.0,-0.1,-1.2,36870.0,236.0,4.4,3.4,1
2017,12,5,15,8.0,1002.9,93.0,0.0,0.0,-0.3,-1.3,29310.0,241.0,2.3,1.6,1
2017,12,5,16,8.0,1002.3,97.0,0.5,0.0,-0.5,-0.9,2540.0,259.0,4.3,2.5,1
2017,12,5,17,7.0,1001.8,98.0,0.0,0.0,-0.7,-1.0,12120.0,307.0,2.7,1.8,1
2017,12,5,18,8.0,1001.3,98.0,0.0,0.0,-0.7,-1.0,5360.0,39.0,1.7,1.2,1
2017,12,5,19,8.0,1000.9,99.0,0.0,0.0,-0.9,-1.0,12210.0,84.0,1.2,0.5,1
2017,12,5,20,5.0,1000.9,99.0,0.0,0.0,-1.7,-1.9,4830.0,314.0,0.9,0.5,1
2017,12,5,21,8.0,1001.1,100.0,0.0,0.0,-1.6,-1.6,1060.0,288.0,2.7,2.4,1
2017,12,5,22,7.0,1001.3,100.0,0.0,0.0,-1.3,-1.3,48940.0,307.0,5.1,3.8,1
2017,12,5,23,8.0,1001.4,90.0,0.0,2.0,-1.0,-2.5,28900.0,324.0,5.4,3.8,1
2017,12,6,0,0.0,1001.5,97.0,0.0,2.0,-3.2,-3.7,50000.0,287.0,2.9,2.5,1
2017,12,6,1,6.0,1001.8,99.0,0.0,2.0,-2.7,-2.9,50000.0,279.0,3.9,3.1,1
2017,12,6,2,7.0,1001.6,97.0,0.0,2.0,-1.6,-2.1,50000.0,268.0,4.4,3.4,1
2017,12,6,3,7.0,1001.4,98.0,0.0,2.0,-2.2,-2.5,50000.0,248.0,3.9,3.0,1
2017,12,6,4,7.0,1001.2,99.0,0.0,2.0,-2.6,-2.7,50000.0,235.0,4.2,3.6,1
2017,12,6,5,7.0,1000.7,97.0,0.0,2.0,-1.9,-2.4,50000.0,240.0,3.8,2.4,1
2017,12,6,6,8.0,1001.0,98.0,0.0,2.0,-1.6,-1.9,21030.0,244.0,4.2,3.1,1
2017,12,6,7,7.0,1000.8,97.0,0.0,2.0,-0.8,-1.2,16620.0,270.0,6.3,5.0,1
2017,12,6,8,7.0,1001.0,95.0,0.0,2.0,0.0,-0.7,12360.0,294.0,7.2,5.5,1
2017,12,6,9,5.0,1001.7,87.0,0.0,0.0,-0.3,-2.1,50000.0,313.0,9.7,5.9,1
2017,12,6,10,7.0,1002.2,85.0,0.0,0.0,-0.6,-2.8,50000.0,324.0,7.7,5.7,1
2017,12,6,11,7.0,1003.0,82.0,0.0,0.0,-1.0,-3.8,50000.0,334.0,9.2,7.1,1
2017,12,6,12,7.0,1003.6,86.0,0.0,0.0,-1.1,-3.1,27320.0,319.0,5.6,3.7,1
2017,12,6,13,7.0,1004.2,85.0,0.0,0.0,-1.5,-3.7,50000.0,332.0,6.8,4.4,1
2017,12,6,14,7.0,1004.8,84.0,0.0,0.0,-1.7,-4.0,50000.0,334.0,7.9,5.6,1
2017,12,6,15,7.0,1005.2,85.0,0.0,0.0,-1.8,-3.9,50000.0,325.0,6.8,4.4,1
2017,12,6,16,8.0,1005.7,87.0,0.0,0.0,-1.9,-3.8,50000.0,340.0,5.4,3.9,1
2017,12,6,17,8.0,1006.0,85.0,0.0,2.0,-1.9,-4.1,50000.0,330.0,3.7,2.9,1
2017,12,6,18,6.0,1006.6,82.0,0.0,0.0,-2.0,-4.7,50000.0,321.0,4.7,3.5,1
2017,12,6,19,7.0,1006.9,81.0,0.0,0.0,-2.4,-5.2,50000.0,326.0,4.2,3.0,1
2017,12,6,20,8.0,1007.2,91.0,0.0,2.0,-3.1,-4.3,50000.0,307.0,3.3,2.6,1
2017,12,6,21,0.0,1007.6,96.0,0.0,0.0,-5.3,-5.8,50000.0,288.0,2.3,1.8,1
2017,12,6,22,0.0,1007.7,97.0,0.0,0.0,-5.6,-6.1,50000.0,307.0,3.8,2.0,1
2017,12,6,23,0.0,1007.8,97.0,0.0,0.0,-6.0,-6.4,50000.0,325.0,1.8,1.4,1
2017,12,7,0,0.0,1008.2,98.0,0.0,0.0,-6.9,-7.1,50000.0,350.0,1.3,0.9,1
2017,12,7,1,0.0,1008.7,98.0,0.0,0.0,-7.0,-7.2,47680.0,308.0,1.0,0.7,1
2017,12,7,2,0.0,1008.3,97.0,0.0,0.0,-7.1,-7.5,50000.0,39.0,1.5,1.3,1
2017,12,7,3,0.0,1008.1,96.0,0.0,0.0,-7.1,-7.7,50000.0,69.0,2.8,2.5,1
2017,12,7,4,0.0,1007.8,96.0,0.0,0.0,-6.8,-7.3,18600.0,73.0,2.6,2.3,1
2017,12,7,5,7.0,1007.5,96.0,0.0,0.0,-5.9,-6.4,50000.0,82.0,4.0,3.1,1
2017,12,7,6,7.0,1007.5,95.0,0.0,0.0,-5.5,-6.2,50000.0,85.0,3.2,2.4,1
2017,12,7,7,7.0,1007.4,95.0,0.0,0.0,-4.8,-5.5,50000.0,90.0,3.7,2.9,1
2017,12,7,8,8.0,1007.1,95.0,0.0,0.0,-4.2,-4.9,50000.0,88.0,4.1,3.1,1
2017,12,7,9,7.0,1006.7,93.0,0.0,0.0,-2.7,-3.7,50000.0,118.0,3.2,2.7,1
2017,12,7,10,6.0,1005.5,91.0,0.0,0.0,-0.8,-2.1,50000.0,132.0,5.5,4.2,1
2017,12,7,11,5.0,1004.9,89.0,0.0,0.0,-0.1,-1.6,50000.0,142.0,8.3,6.2,1
2017,12,7,12,8.0,1004.4,92.0,0.0,0.0,0.1,-1.1,50000.0,129.0,7.3,5.9,1
2017,12,7,13,7.0,1003.4,90.0,0.0,0.0,0.5,-1.0,16970.0,128.0,8.5,6.6,1
2017,12,7,14,8.0,1002.9,91.0,0.7,0.0,0.9,-0.4,10700.0,149.0,9.1,6.1,1
2017,12,7,15,8.0,1001.9,96.0,0.0,0.0,0.6,0.1,6720.0,155.0,9.0,6.0,1
2017,12,7,16,8.0,1001.1,97.0,0.5,3.0,0.3,-0.1,3640.0,157.0,10.3,7.7,1
2017,12,7,17,8.0,999.6,99.0,0.8,3.0,0.0,-0.1,1420.0,145.0,11.6,8.7,1
2017,12,7,18,8.0,998.6,100.0,0.8,5.0,0.0,0.0,1410.0,144.0,11.4,8.4,1
2017,12,7,19,8.0,997.2,100.0,1.1,5.0,0.2,0.2,2380.0,142.0,10.5,8.4,1
2017,12,7,20,8.0,996.3,100.0,0.5,6.0,0.4,0.4,4590.0,144.0,9.5,6.8,1
2017,12,7,21,8.0,994.9,100.0,1.3,6.0,1.1,1.1,6820.0,148.0,9.6,7.1,1
2017,12,7,22,8.0,994.0,100.0,0.2,6.0,1.8,1.8,2680.0,160.0,8.7,6.7,1
2017,12,7,23,8.0,992.9,100.0,1.8,5.0,2.4,2.4,5180.0,162.0,8.3,6.0,1
2017,12,8,0,8.0,992.1,100.0,0.8,5.0,2.6,2.6,5310.0,161.0,8.0,6.2,1
2017,12,8,1,8.0,991.4,100.0,1.3,5.0,3.4,3.4,5950.0,175.0,7.3,5.3,1
2017,12,8,2,8.0,990.8,100.0,1.3,4.0,4.1,4.1,8070.0,187.0,7.5,6.0,1
2017,12,8,3,8.0,990.4,100.0,1.7,2.0,4.0,4.0,6180.0,188.0,8.3,5.9,1
2017,12,8,4,8.0,989.8,100.0,0.7,2.0,4.2,4.2,9450.0,187.0,9.6,6.0,1
2017,12,8,5,8.0,989.4,100.0,0.8,0.0,4.5,4.4,17410.0,192.0,11.2,7.4,1
2017,12,8,6,8.0,989.1,100.0,0.6,0.0,4.5,4.5,9400.0,186.0,11.2,7.8,1
2017,12,8,7,8.0,989.0,100.0,0.8,0.0,4.5,4.5,3130.0,190.0,10.2,7.6,1
2017,12,8,8,8.0,989.0,100.0,0.4,0.0,4.4,4.4,6240.0,189.0,10.3,7.7,1
2017,12,8,9,8.0,988.9,100.0,0.6,0.0,4.2,4.2,23500.0,190.0,11.0,7.4,1
2017,12,8,10,8.0,988.9,99.0,1.1,0.0,4.1,4.0,6060.0,194.0,11.3,8.3,1
2017,12,8,11,8.0,988.9,100.0,0.2,0.0,4.2,4.2,17800.0,200.0,11.0,7.5,1
2017,12,8,12,8.0,989.1,99.0,0.0,0.0,4.8,4.6,42080.0,199.0,9.6,6.7,1
2017,12,8,13,7.0,989.3,97.0,0.4,0.0,4.8,4.4,35190.0,201.0,8.5,7.0,1
2017,12,8,14,7.0,989.7,96.0,0.0,0.0,4.8,4.2,28500.0,198.0,9.0,6.9,1
2017,12,8,15,7.0,990.0,94.0,0.0,0.0,4.7,3.9,20320.0,205.0,9.1,6.3,1
2017,12,8,16,1.0,990.1,92.0,0.0,0.0,4.2,3.0,26880.0,196.0,9.4,7.0,1
2017,12,8,17,7.0,990.4,91.0,0.0,0.0,4.6,3.3,25080.0,201.0,8.8,7.0,1
2017,12,8,18,3.0,990.6,91.0,0.0,0.0,4.2,2.8,29010.0,195.0,11.7,8.1,1
2017,12,8,19,7.0,991.0,91.0,0.0,0.0,4.3,2.9,27250.0,199.0,11.1,8.5,1
2017,12,8,20,5.0,991.5,89.0,0.0,0.0,4.0,2.4,27130.0,199.0,11.2,7.8,1
2017,12,8,21,3.0,991.9,89.0,0.0,0.0,3.8,2.2,20160.0,197.0,11.9,8.5,1
2017,12,8,22,4.0,992.1,89.0,0.0,0.0,3.9,2.3,31890.0,190.0,12.1,7.7,1
2017,12,8,23,6.0,992.4,89.0,0.0,0.0,3.8,2.2,46800.0,192.0,12.2,8.1,1
2017,12,9,0,7.0,992.5,89.0,0.0,0.0,4.0,2.3,41010.0,190.0,12.8,7.8,1
2017,12,9,1,7.0,992.7,88.0,0.0,0.0,3.9,2.1,49560.0,188.0,11.1,8.4,1
2017,12,9,2,7.0,992.8,87.0,0.0,0.0,3.8,1.9,36900.0,188.0,12.6,8.9,1
2017,12,9,3,7.0,993.0,86.0,0.0,0.0,3.8,1.8,41420.0,190.0,11.3,7.9,1
2017,12,9,4,7.0,993.1,83.0,0.0,0.0,3.8,1.2,50000.0,192.0,12.6,9.0,1
2017,12,9,5,7.0,993.2,83.0,0.0,0.0,3.8,1.2,43640.0,193.0,16.1,8.9,1
2017,12,9,6,8.0,993.4,84.0,0.0,0.0,3.8,1.4,49930.0,188.0,12.8,8.8,1
2017,12,9,7,8.0,993.9,86.0,0.0,0.0,3.6,1.5,46380.0,188.0,11.3,7.7,1
2017,12,9,8,7.0,994.6,85.0,0.0,0.0,3.8,1.6,43230.0,184.0,11.9,8.1,1
2017,12,9,9,7.0,995.2,84.0,0.0,0.0,3.9,1.4,47240.0,185.0,12.4,9.1,1
2017,12,9,10,7.0,995.5,82.0,0.0,0.0,3.9,1.1,47800.0,184.0,11.4,7.6,1
2017,12,9,11,8.0,995.6,83.0,0.0,0.0,3.9,1.2,45760.0,187.0,12.9,9.0,1
2017,12,9,12,7.0,995.9,85.0,0.0,0.0,3.7,1.3,50000.0,189.0,12.5,8.4,1
2017,12,9,13,5.0,996.4,89.0,1.3,0.0,3.1,1.5,33100.0,185.0,10.5,8.0,1
2017,12,9,14,8.0,996.7,82.0,0.0,0.0,3.6,0.7,50000.0,182.0,10.0,7.1,1
2017,12,9,15,7.0,997.0,89.0,0.0,0.0,2.8,1.2,50000.0,164.0,12.0,8.0,1
2017,12,9,16,8.0,997.2,88.0,0.0,0.0,3.0,1.1,26750.0,165.0,10.0,7.3,1
2017,12,9,17,8.0,997.5,91.0,0.0,0.0,2.8,1.4,44380.0,171.0,11.5,7.8,1
2017,12,9,18,8.0,997.9,90.0,0.0,0.0,2.6,1.2,43920.0,172.0,13.4,9.3,1
2017,12,9,19,7.0,998.2,87.0,0.0,0.0,2.4,0.4,50000.0,162.0,14.1,8.1,1
2017,12,9,20,7.0,998.5,85.0,0.0,0.0,2.2,-0.1,48490.0,168.0,12.3,8.4,1
2017,12,9,21,8.0,998.9,85.0,0.0,0.0,1.8,-0.6,15040.0,167.0,14.6,8.8,1
2017,12,9,22,7.0,998.9,79.0,0.0,0.0,2.0,-1.2,50000.0,159.0,11.9,7.2,1
2017,12,9,23,8.0,999.0,77.0,0.0,0.0,1.9,-1.8,50000.0,169.0,10.8,7.1,1
2017,12,10,0,8.0,999.2,77.0,0.0,0.0,1.6,-2.1,50000.0,162.0,11.7,8.4,1
2017,12,10,1,8.0,999.0,78.0,0.0,0.0,1.4,-2.1,50000.0,160.0,10.6,7.3,1
2017,12,10,2,8.0,999.0,76.0,0.0,0.0,1.1,-2.7,48950.0,160.0,11.6,8.0,1
2017,12,10,3,8.0,998.8,77.0,0.0,0.0,0.8,-2.8,50000.0,157.0,9.5,7.3,1
2017,12,10,4,8.0,998.6,77.0,0.0,0.0,0.8,-2.9,50000.0,158.0,9.9,7.2,1
2017,12,10,5,8.0,998.4,77.0,0.0,0.0,0.7,-2.8,50000.0,161.0,10.0,7.1,1
2017,12,10,6,5.0,998.0,79.0,0.0,0.0,0.5,-2.7,50000.0,154.0,8.3,5.7,1
2017,12,10,7,8.0,997.8,80.0,0.0,0.0,0.8,-2.2,50000.0,150.0,7.3,5.5,1
2017,12,10,8,7.0,997.8,82.0,0.0,0.0,0.8,-1.9,47790.0,155.0,8.2,6.0,1
2017,12,10,9,8.0,997.6,83.0,0.0,0.0,0.8,-1.7,46200.0,153.0,7.1,5.2,1
2017,12,10,10,8.0,997.1,84.0,0.0,0.0,0.8,-1.6,50000.0,158.0,8.5,6.1,1
2017,12,10,11,8.0,996.6,85.0,0.0,0.0,0.9,-1.2,43000.0,153.0,6.5,4.9,1
2017,12,10,12,8.0,996.5,87.0,0.0,0.0,1.0,-1.0,41530.0,156.0,8.5,6.1,1
2017,12,10,13,8.0,996.6,87.0,0.0,0.0,1.1,-0.8,34320.0,154.0,6.9,5.0,1
2017,12,10,14,8.0,996.6,89.0,0.0,0.0,1.2,-0.4,35980.0,172.0,7.4,4.9,1
2017,12,10,15,8.0,996.7,86.0,0.0,0.0,1.3,-0.9,50000.0,178.0,7.4,5.2,1
2017,12,10,16,8.0,996.8,87.0,0.0,0.0,1.2,-0.7,45710.0,174.0,6.8,4.6,1
2017,12,10,17,8.0,997.0,88.0,0.0,0.0,1.2,-0.6,45060.0,179.0,7.4,4.8,1
2017,12,10,18,8.0,997.1,89.0,0.0,0.0,1.5,-0.2,41670.0,182.0,6.1,3.7,1
2017,12,10,19,8.0,997.2,87.0,0.0,0.0,1.4,-0.5,40890.0,177.0,5.7,3.8,1
2017,12,10,20,8.0,997.6,90.0,0.0,0.0,1.5,-0.1,38120.0,158.0,7.2,5.1,1
2017,12,10,21,8.0,997.9,89.0,0.0,0.0,1.4,-0.2,46690.0,159.0,7.6,5.5,1
2017,12,10,22,8.0,998.2,89.0,0.0,0.0,1.3,-0.2,46110.0,165.0,7.9,5.6,1
2017,12,10,23,8.0,998.3,89.0,0.0,0.0,1.2,-0.4,50000.0,163.0,7.7,5.1,1
2017,12,11,0,8.0,998.4,90.0,0.0,0.0,1.1,-0.4,45360.0,160.0,5.7,4.0,1
